"id";"q_token";"q_lemma";"lemma";"text";"genre";"dialect";"plural";"singular";"count";"semantics";"orig";"oe reflex";"oe class";"oe stem";"oe gender";"period_simple";"period_sorted";"period_main"
"17652989";"al";"all";"country";"CMBRUT3";"";"WML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17899633";"somme";"some";"country";"CMCTPROS";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17908226";"al";"all";"country";"CMCTPROS";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17932934";"Alle";"all";"country";"CMEARLPS";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17960090";"alle";"all";"country";"CMEARLPS";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17961430";"alle";"all";"country";"CMEARLPS";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17968519";"alle";"all";"country";"CMEARLPS";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17983693";"alle";"all";"country";"CMEARLPS";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"18137694";"every";"every";"country";"CMGREGOR";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18147802";"alle";"all";"country";"CMGREGOR";"";"SL";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18162076";"alle";"all";"country";"CMGREGOR";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18173616";"alle";"all";"country";"CMGREGOR";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18287014";"many";"many";"country";"CMKEMPE";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18302032";"many";"many";"country";"CMKEMPE";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18307283";"euery";"every";"country";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18354683";"euery";"every";"country";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18363874";"many";"many";"country";"CMKEMPE";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18364989";"no";"no";"country";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18383809";"al";"all";"country";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18383832";"many";"many";"country";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18412785";"many";"many";"country";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18499490";"no";"no";"country";"CMMALORY";"";"WML";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18500464";"all";"all";"country";"CMMALORY";"";"WML";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18528587";"all";"all";"country";"CMMALORY";"";"WML";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18535926";"all";"all";"country";"CMMALORY";"";"WML";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18567059";"many";"many";"country";"CMMALORY";"";"WML";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18586146";"all";"all";"country";"CMMALORY";"";"WML";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18607216";"all";"all";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18607219";"summe";"some";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18611538";"many";"many";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18625285";"many";"many";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18627618";"all";"all";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18627852";"all";"all";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18628036";"no";"no";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18631609";"all";"all";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18665700";"all";"all";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18670883";"all";"all";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18670972";"euery";"every";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18671058";"manye";"many";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18673120";"many";"many";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18677846";"ony";"any";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18683197";"many";"many";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18683400";"many";"many";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18687053";"all";"all";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18689445";"all";"all";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18690880";"many";"many";"country";"CMMANDEV";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18695980";"ony";"any";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18697734";"all";"all";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18700664";"all";"all";"country";"CMMANDEV";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18736749";"alle";"all";"country";"CMMIRK";"";"WMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18744602";"all";"all";"country";"CMMIRK";"";"WMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18839172";"yche";"each";"country";"CMMIRK";"";"WMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19005227";"al";"all";"country";"CMOTEST";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19006042";"al";"all";"country";"CMOTEST";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19008963";"al";"all";"country";"CMOTEST";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19096346";"no";"no";"country";"CMPOLYCH";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19150666";"manye";"many";"country";"CMPURVEY";"";"SL";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19166250";"alle";"all";"country";"CMPURVEY";"";"SL";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19579918";"somme";"some";"country";"CMWYCSER";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17322902";"alle";"all";"craft";"CMANCRIW";"";"WMO";1;0;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"17751169";"no";"no";"craft";"CMCAPCHR";"";"EML";0;1;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18118417";"any";"any";"craft";"CMGREGOR";"";"SL";0;1;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18144127";"every";"every";"craft";"CMGREGOR";"";"SL";0;1;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18152358";"alle";"all";"craft";"CMGREGOR";"";"SL";1;0;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18152377";"every";"every";"craft";"CMGREGOR";"";"SL";0;1;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18266948";"alle";"all";"craft";"CMKATHE";"";"WMO";1;0;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"18269415";"alle";"all";"craft";"CMKATHE";"";"WMO";1;0;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"18272319";"na";"no";"craft";"CMKATHE";"";"WMO";0;1;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"18516157";"all";"all";"craft";"CMMALORY";"";"WML";1;0;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"18767632";"no";"no";"craft";"CMMIRK";"";"WMO";0;1;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m3";"g_m3";"b_me"
"19024270";"ealle";"all";"craft";"CMPETERB";"";"EMO";1;0;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"19369209";"fele";"fele";"craft";"CMTRINIT";"";"EMO";1;0;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"19435206";"ilches";"each";"craft";"CMTRINIT";"";"EMO";0;1;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"19476019";"alle";"all";"craft";"CMVICES1";"";"EMO";1;0;"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"17206111";"alle";"all";"creature";"CMAELR3";"";"SL";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17229670";"eny";"any";"creature";"CMAELR3";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17235839";"alle";"all";"creature";"CMAELR3";"";"SL";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17236784";"eny";"any";"creature";"CMAELR3";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"17248617";"noo";"no";"creature";"CMAELR4";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"17259714";"alle";"all";"creature";"CMAELR4";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"17585848";"al";"all";"creature";"CMBRUT3";"";"WML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17793041";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17796155";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17796267";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17796297";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17796389";"any";"any";"creature";"CMCLOUD";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17796465";"sum";"some";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17796502";"any";"any";"creature";"CMCLOUD";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17797091";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17805311";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17805365";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17805729";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17805746";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17805793";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17812982";"any";"any";"creature";"CMCLOUD";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17812994";"any";"any";"creature";"CMCLOUD";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17813430";"alle";"all";"creature";"CMCLOUD";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17813749";"any";"any";"creature";"CMCLOUD";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17814247";"any";"any";"creature";"CMCLOUD";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17819683";"any";"any";"creature";"CMCLOUD";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17827956";"no";"no";"creature";"CMCTPROS";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17862051";"every";"every";"creature";"CMCTPROS";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17863784";"no";"no";"creature";"CMCTPROS";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17873542";"any";"any";"creature";"CMCTPROS";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17919343";"alle";"all";"creature";"CMCTPROS";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18018537";"every";"every";"creature";"CMEDMUND";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18029991";"ylke";"each";"creature";"cmedthor.m34";"";"North";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18030270";"ilke";"each";"creature";"cmedthor.m34";"";"North";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18030374";"all";"all";"creature";"cmedthor.m34";"";"North";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18030946";"all";"all";"creature";"cmedthor.m34";"";"North";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18031172";"all";"all";"creature";"cmedthor.m34";"";"North";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18038799";"all";"all";"creature";"cmedthor.m34";"";"North";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18038817";"any";"any";"creature";"cmedthor.m34";"";"North";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18039569";"all";"all";"creature";"cmedthor.m34";"";"North";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18041833";"all";"all";"creature";"cmedthor.m34";"";"North";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18043856";"ylke";"each";"creature";"cmedthor.m34";"";"North";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18052969";"na";"no";"creature";"cmedthor.m34";"";"North";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18054548";"eueri";"every";"creature";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18059940";"eueri";"every";"creature";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18060248";"alle";"all";"creature";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18060764";"alle";"all";"creature";"cmedvern.m3";"";"West Midland (Worcestershire)";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18075248";"sum";"some";"creature";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18077507";"vche";"each";"creature";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18079700";"no";"no";"creature";"cmedvern.m3";"";"West Midland (Worcestershire)";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18102180";"all";"all";"creature";"CMFITZJA";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18104757";"all";"all";"creature";"CMFITZJA";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18105318";"al";"all";"creature";"CMFITZJA";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18105502";"all";"all";"creature";"CMGAYTRY";"";"NO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18105611";"some";"some";"creature";"CMGAYTRY";"";"NO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18105651";"na";"no";"creature";"CMGAYTRY";"";"NO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18106030";"all";"all";"creature";"CMGAYTRY";"";"NO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18212630";"alle";"all";"creature";"CMHILTON";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18214315";"ech";"each";"creature";"CMHILTON";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18214502";"alle";"all";"creature";"CMHILTON";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18214527";"alle";"all";"creature";"CMHILTON";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18216382";"no";"no";"creature";"CMHILTON";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18256737";"alle";"all";"creature";"CMJULNOR";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18259108";"alle";"all";"creature";"CMJULNOR";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18259150";"alle";"all";"creature";"CMJULNOR";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18259240";"alle";"all";"creature";"CMJULNOR";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18261985";"alle";"all";"creature";"CMJULNOR";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18263083";"alle";"all";"creature";"CMJULNOR";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18264473";"sum";"some";"creature";"CMJULNOR";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"18283567";"any";"any";"creature";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18291718";"alle";"all";"creature";"CMKEMPE";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18324515";"any";"any";"creature";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18356593";"euery";"every";"creature";"CMKEMPE";"";"EMO";0;1;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18356694";"alle";"all";"creature";"CMKEMPE";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18373779";"alle";"all";"creature";"CMKEMPE";"";"EMO";1;0;"c";"c";"R";"";"";"";"";"m4";"h_m4";"b_me"
"18995625";"ech";"each";"creature";"CMOTEST";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19127881";"alle";"all";"creature";"CMPURVEY";"";"SL";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19172961";"eny";"any";"creature";"CMPURVEY";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19173150";"eny";"any";"creature";"CMPURVEY";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19244210";"na";"no";"creature";"cmrollep.m24";"";"Northern (Yorkshire?)";0;1;"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19245096";"na";"no";"creature";"cmrollep.m24";"";"Northern (Yorkshire?)";0;1;"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19247614";"any";"any";"creature";"cmrollep.m24";"";"Northern (Yorkshire?)";0;1;"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19254759";"All";"all";"creature";"cmrollep.m24";"";"Northern (Yorkshire?)";1;0;"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19262814";"any";"any";"creature";"cmrollep.m24";"";"Northern (Yorkshire?)";0;1;"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19269424";"any";"any";"creature";"cmrollep.m24";"";"Northern (Yorkshire?)";0;1;"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19274962";"any";"any";"creature";"cmrollep.m24";"";"Northern (Yorkshire?)";0;1;"c";"c";"R";"";"";"";"";"m1";"e_m1";"b_me"
"19285889";"all";"all";"creature";"CMROLLTR";"";"NO/EMO";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"19291162";"all";"all";"creature";"CMROLLTR";"";"NO/EMO";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"19291221";"all";"all";"creature";"CMROLLTR";"";"NO/EMO";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"19291454";"all";"all";"creature";"CMROLLTR";"";"NO/EMO";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"19291536";"all";"all";"creature";"CMROLLTR";"";"NO/EMO";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"19310282";"all";"all";"creature";"CMROLLTR";"";"NO/EMO";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"19310502";"all";"all";"creature";"CMROLLTR";"";"NO/EMO";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"19310759";"all";"all";"creature";"CMROLLTR";"";"NO/EMO";1;0;"c";"c";"R";"";"";"";"";"m2";"f_m2";"b_me"
"19318280";"all";"all";"creature";"CMROYAL";"";"SL";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19327080";"euery";"every";"creature";"CMROYAL";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19327689";"no";"no";"creature";"CMROYAL";"";"SL";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19511072";"alle";"all";"creature";"CMVICES4";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19514301";"alle";"all";"creature";"CMVICES4";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19520739";"alle";"all";"creature";"CMVICES4";"";"EML";1;0;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19528392";"euury";"every";"creature";"CMWYCSER";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19531889";"ony";"any";"creature";"CMWYCSER";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19590806";"any";"any";"creature";"CMWYCSER";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19591045";"any";"any";"creature";"CMWYCSER";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"19627403";"euerich";"every";"creature";"CMWYCSER";"";"EML";0;1;"c";"c";"R";"";"";"";"";"m3";"g_m3";"b_me"
"17217629";"many";"many";"day";"CMAELR3";"";"SL";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m2";"f_m2";"b_me"
"17231663";"euery";"every";"day";"CMAELR3";"";"SL";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m2";"f_m2";"b_me"
"17242288";"al";"all";"day";"CMAELR4";"";"EML";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"17244269";"euery";"every";"day";"CMAELR4";"";"EML";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"17244308";"euery";"every";"day";"CMAELR4";"";"EML";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"17244414";"euery";"every";"day";"CMAELR4";"";"EML";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"17258283";"euery";"every";"day";"CMAELR4";"";"EML";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m4";"h_m4";"b_me"
"17260295";"moni";"many";"day";"CMANCRIW";"";"WMO";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"17277783";"sum";"some";"day";"CMANCRIW";"";"WMO";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"17341080";"euche";"each";"day";"CMANCRIW";"";"WMO";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"17347317";"euche";"each";"day";"CMANCRIW";"";"WMO";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m1";"e_m1";"b_me"
"17398155";"every";"every";"day";"CMASTRO";"";"EMO";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m3";"g_m3";"b_me"
"17408246";"all";"all";"day";"CMASTRO";"";"EMO";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m3";"g_m3";"b_me"
"17409125";"every";"every";"day";"CMASTRO";"";"EMO";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m3";"g_m3";"b_me"
"17430734";"eche";"each";"day";"CMAYENBI";"";"KL";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m2";"f_m2";"b_me"
"17453033";"eche";"each";"day";"CMAYENBI";"";"KL";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m2";"f_m2";"b_me"
"17454352";"al";"all";"day";"CMAYENBI";"";"KL";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m2";"f_m2";"b_me"
"17464011";"eche";"each";"day";"CMAYENBI";"";"KL";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"m2";"f_m2";"b_me"
