"id";"q_token";"q_form";"q_lemma";"noun_id";"token";"oe_lemma";"lemma";"context_id";"context";"noun_pos";"q_pos";"context_cat";"cameron_number";"doe_short_title";"dialect";"edition";"genre";"latin_translation";"manuscript";"manuscript_date";"remarks";"sawyer_number";"word_count";"filename";"period";"text_name";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ycoe/coalcuin#sTok574";"eallen";"eal";"all";"salt:/ycoe/coalcuin#sTok575";"mode";"mod";"mood";"salt:/ycoe/coalcuin#structure307";"eallen mode";"N^D";"Q^D";"NP";"B9.7.4";"Alc";"";"Warner, Rubie D.-N. 1917 (1971). \"Early English Homilies from the 12th Century Ms. Vespasian D.XIV.\" EETS 152: 91-105. London: Trübner.";"Religious Treatise";"?";"British Museum, Cotton Vespasian D.XIV";"s. xii med.";"";"";"5,549";"coalcuin";"?";"Alcuin's De Virtutibus et Vitiis";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/coalcuin#sTok5585";"ealle";"eal";"all";"salt:/ycoe/coalcuin#sTok5586";"moda";"mod";"mood";"salt:/ycoe/coalcuin#structure3162";"ealle moda";"N^D";"Q^I";"NP";"B9.7.4";"Alc";"";"Warner, Rubie D.-N. 1917 (1971). \"Early English Homilies from the 12th Century Ms. Vespasian D.XIV.\" EETS 152: 91-105. London: Trübner.";"Religious Treatise";"?";"British Museum, Cotton Vespasian D.XIV";"s. xii med.";"";"";"5,549";"coalcuin";"?";"Alcuin's De Virtutibus et Vitiis";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cobede.o2#sTok24972";"ealle";"eal";"all";"salt:/ycoe/cobede.o2#sTok24974";"mode";"mod";"mood";"salt:/ycoe/cobede.o2#structure14720";"ealle his mode";"N^D";"Q^I";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok41232";"eall";"eal";"all";"salt:/ycoe/cobede.o2#sTok41234";"mod";"mod";"mood";"salt:/ycoe/cobede.o2#structure24147";"eall min mod & min lif";"N^A";"Q^A";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobenrul.o3#sTok4312";"eallum";"eal";"all";"salt:/ycoe/cobenrul.o3#sTok4313";"mode";"mod";"mood";"salt:/ycoe/cobenrul.o3#structure2524";"eallum mode";"N^D";"Q^D";"NP";"B10.3.1.1";"BenR";"West Saxon";"Schröer, Arnold. 1885-1888. \"Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel.\" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";"Rule";"Yes";"Cambridge, Corpus Christi College 178";"s. xi1";"";"";"20,104";"cobenrul.o3";"o3";"Benedictine Rule";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/coblick.o23#sTok19950";"ealle";"eal";"all";"salt:/ycoe/coblick.o23#sTok19951";"mode";"mod";"mood";"salt:/ycoe/coblick.o23#structure11728";"ealle mode";"N^D";"Q^I";"NP";"HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32";"HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19)";"West Saxon/Anglian";"Morris, Richard. 1967 (1874-1880). \"The Blickling Homilies.\" EETS 58, 63, 73. London: Trübner.";"LS: Biography, Lives";"No";"Collection of W.H.Scheide, Titusville [Princeton. N.J.]";"s. x/xi";"";"";"42,506";"coblick.o23";"o23";"Blickling Homilies";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coblick.o23#sTok23179";"ænig";"ǽnig";"any";"salt:/ycoe/coblick.o23#sTok23180";"mod";"mod";"mood";"salt:/ycoe/coblick.o23#structure13538";"ænig mod";"N^N";"Q^N";"NP";"HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32";"HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19)";"West Saxon/Anglian";"Morris, Richard. 1967 (1874-1880). \"The Blickling Homilies.\" EETS 58, 63, 73. London: Trübner.";"LS: Biography, Lives";"No";"Collection of W.H.Scheide, Titusville [Princeton. N.J.]";"s. x/xi";"";"";"42,506";"coblick.o23";"o23";"Blickling Homilies";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coblick.o23#sTok23702";"ealle";"eal";"all";"salt:/ycoe/coblick.o23#sTok23703";"mod";"mod";"mood";"salt:/ycoe/coblick.o23#structure13860";"ealle mod & mægene";"N^A";"Q^A";"NP";"HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32";"HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19)";"West Saxon/Anglian";"Morris, Richard. 1967 (1874-1880). \"The Blickling Homilies.\" EETS 58, 63, 73. London: Trübner.";"LS: Biography, Lives";"No";"Collection of W.H.Scheide, Titusville [Princeton. N.J.]";"s. x/xi";"";"";"42,506";"coblick.o23";"o23";"Blickling Homilies";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coblick.o23#sTok51778";"ealle";"eal";"all";"salt:/ycoe/coblick.o23#sTok51779";"mode";"mod";"mood";"salt:/ycoe/coblick.o23#structure30306";"ealle mode";"N^D";"Q^I";"NP";"HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32";"HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19)";"West Saxon/Anglian";"Morris, Richard. 1967 (1874-1880). \"The Blickling Homilies.\" EETS 58, 63, 73. London: Trübner.";"LS: Biography, Lives";"No";"Collection of W.H.Scheide, Titusville [Princeton. N.J.]";"s. x/xi";"";"";"42,506";"coblick.o23";"o23";"Blickling Homilies";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coboeth.o2#sTok4497";"ælces";"ǽlc";"each";"salt:/ycoe/coboeth.o2#sTok4498";"modes";"mod";"mood";"salt:/ycoe/coboeth.o2#structure2744";"ælces modes";"N^G";"Q^G";"NP";"B9.3";"Bo";"West Saxon";"Sedgefield, Walter John. 1899. \"King Alfred's Old English Version of Boethius de Consolatione Philosophiae.\" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";"Philosophy";"Body: Yes";"London, British Museum, Cotton Otho A.VI";"s. x med.";"";"";"48,443";"coboeth.o2";"o2";"Boethius, Consolation of Philosophy";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coboeth.o2#sTok5522";"ælc";"ǽlc";"each";"salt:/ycoe/coboeth.o2#sTok5524";"mod";"mod";"mood";"salt:/ycoe/coboeth.o2#structure3371";"ælc gleaw mod *ICH*-1";"N^N";"Q^N";"NP";"B9.3";"Bo";"West Saxon";"Sedgefield, Walter John. 1899. \"King Alfred's Old English Version of Boethius de Consolatione Philosophiae.\" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";"Philosophy";"Body: Yes";"London, British Museum, Cotton Otho A.VI";"s. x med.";"";"";"48,443";"coboeth.o2";"o2";"Boethius, Consolation of Philosophy";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coboeth.o2#sTok7262";"ænegum";"ǽnig";"any";"salt:/ycoe/coboeth.o2#sTok7264";"mode";"mod";"mood";"salt:/ycoe/coboeth.o2#structure4430";"ænegum menniscum mode";"N^D";"Q^D";"NP";"B9.3";"Bo";"West Saxon";"Sedgefield, Walter John. 1899. \"King Alfred's Old English Version of Boethius de Consolatione Philosophiae.\" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";"Philosophy";"Body: Yes";"London, British Museum, Cotton Otho A.VI";"s. x med.";"";"";"48,443";"coboeth.o2";"o2";"Boethius, Consolation of Philosophy";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coboeth.o2#sTok20321";"ealra";"eal";"all";"salt:/ycoe/coboeth.o2#sTok20323";"moda";"mod";"mood";"salt:/ycoe/coboeth.o2#structure12221";"ealra werigra moda";"N^G";"Q^G";"NP";"B9.3";"Bo";"West Saxon";"Sedgefield, Walter John. 1899. \"King Alfred's Old English Version of Boethius de Consolatione Philosophiae.\" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";"Philosophy";"Body: Yes";"London, British Museum, Cotton Otho A.VI";"s. x med.";"";"";"48,443";"coboeth.o2";"o2";"Boethius, Consolation of Philosophy";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coboeth.o2#sTok20899";"ealles";"eal";"all";"salt:/ycoe/coboeth.o2#sTok20900";"modes";"mod";"mood";"salt:/ycoe/coboeth.o2#structure12571";"ealles modes";"N^G";"Q^G";"NP";"B9.3";"Bo";"West Saxon";"Sedgefield, Walter John. 1899. \"King Alfred's Old English Version of Boethius de Consolatione Philosophiae.\" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";"Philosophy";"Body: Yes";"London, British Museum, Cotton Otho A.VI";"s. x med.";"";"";"48,443";"coboeth.o2";"o2";"Boethius, Consolation of Philosophy";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coboeth.o2#sTok21582";"ælc";"ǽlc";"each";"salt:/ycoe/coboeth.o2#sTok21583";"mod";"mod";"mood";"salt:/ycoe/coboeth.o2#structure12949";"ælc mod";"N^N";"Q^N";"NP";"B9.3";"Bo";"West Saxon";"Sedgefield, Walter John. 1899. \"King Alfred's Old English Version of Boethius de Consolatione Philosophiae.\" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";"Philosophy";"Body: Yes";"London, British Museum, Cotton Otho A.VI";"s. x med.";"";"";"48,443";"coboeth.o2";"o2";"Boethius, Consolation of Philosophy";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coboeth.o2#sTok21852";"ælces";"ǽlc";"each";"salt:/ycoe/coboeth.o2#sTok21854";"modes";"mod";"mood";"salt:/ycoe/coboeth.o2#structure13110";"ælces mennisces modes";"N^G";"Q^G";"NP";"B9.3";"Bo";"West Saxon";"Sedgefield, Walter John. 1899. \"King Alfred's Old English Version of Boethius de Consolatione Philosophiae.\" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";"Philosophy";"Body: Yes";"London, British Museum, Cotton Otho A.VI";"s. x med.";"";"";"48,443";"coboeth.o2";"o2";"Boethius, Consolation of Philosophy";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/coboeth.o2#sTok55281";"ælcum";"ǽlc";"each";"salt:/ycoe/coboeth.o2#sTok55282";"mode";"mod";"mood";"salt:/ycoe/coboeth.o2#structure33211";"ælcum mode";"N^D";"Q^D";"NP";"B9.3";"Bo";"West Saxon";"Sedgefield, Walter John. 1899. \"King Alfred's Old English Version of Boethius de Consolatione Philosophiae.\" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";"Philosophy";"Body: Yes";"London, British Museum, Cotton Otho A.VI";"s. x med.";"";"";"48,443";"coboeth.o2";"o2";"Boethius, Consolation of Philosophy";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok32745";"eallum";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok32746";"mode";"mod";"mood";"salt:/ycoe/cocathom1.o3#structure18595";"eallum mode";"N^D";"Q^D";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok63835";"eallum";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok63836";"mode";"mod";"mood";"salt:/ycoe/cocathom1.o3#structure36117";"eallum mode";"N^D";"Q^D";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cocathom1.o3#sTok105696";"eallum";"eal";"all";"salt:/ycoe/cocathom1.o3#sTok105697";"mode";"mod";"mood";"salt:/ycoe/cocathom1.o3#structure59953";"eallum mode";"N^D";"Q^D";"NP";"B1.1.2 - B1.1.42";"ÆCHom I";"West Saxon";"Clemoes, P. 1997. \"Ælfric's Catholic Homilies: The First Series.\" EETS s.s. 17. Oxford: OUP.";"Homilies";"No";"Cambridge, University Library, Gg.3.28";"s. x/xi";"";"";"106,173";"cocathom1.o3";"o3";"Ælfric's  Catholic Homilies I";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cochristoph#sTok394";"miceles";"micel";"much";"salt:/ycoe/cochristoph#sTok395";"modes";"mod";"mood";"salt:/ycoe/cochristoph#structure236";"miceles modes";"N^G";"Q^G";"NP";"B3.3.4";"LS 4";"";"Rypins, Stanley. 1971 (1924). \"Three Old English Prose Texts in Ms. Cotton Vitellius A.XV.\" EETS 161. London: OUP.";"Biography, lives";"?";"London, British Museum, Cotton Otho B.X";"s. xi med.";"";"";"1,426";"cochristoph";"?";"Saint Christopher";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"?";"a_o?";"a_oe"
"salt:/ycoe/cocura.o2#sTok11099";"eall";"eal";"all";"salt:/ycoe/cocura.o2#sTok11101";"mod";"mod";"mood";"salt:/ycoe/cocura.o2#structure6576";"eall his mod";"N^N";"Q^N";"NP";"B9.1.2, B9.1.3";"CP";"West Saxon";"Sweet, Henry. 1958 (1871). \"King Alfred's West-Saxon Version of Gregory's Pastoral Care.\" EETS 45, 50. London: OUP.";"Religious treatise";"Yes";"Oxford, Bodleian, Hatton 20";"s. ix ex.";"Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC";"";"68,556";"cocura.o2";"o2";"Cura Pastoralis";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cocura.o2#sTok31282";"ealle";"eal";"all";"salt:/ycoe/cocura.o2#sTok31283";"mode";"mod";"mood";"salt:/ycoe/cocura.o2#structure18644";"ealle mode";"N^D";"Q^I";"NP";"B9.1.2, B9.1.3";"CP";"West Saxon";"Sweet, Henry. 1958 (1871). \"King Alfred's West-Saxon Version of Gregory's Pastoral Care.\" EETS 45, 50. London: OUP.";"Religious treatise";"Yes";"Oxford, Bodleian, Hatton 20";"s. ix ex.";"Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC";"";"68,556";"cocura.o2";"o2";"Cura Pastoralis";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cocura.o2#sTok70721";"ealle";"eal";"all";"salt:/ycoe/cocura.o2#sTok70722";"mode";"mod";"mood";"salt:/ycoe/cocura.o2#structure42191";"ealle mode";"N^D";"Q^I";"NP";"B9.1.2, B9.1.3";"CP";"West Saxon";"Sweet, Henry. 1958 (1871). \"King Alfred's West-Saxon Version of Gregory's Pastoral Care.\" EETS 45, 50. London: OUP.";"Religious treatise";"Yes";"Oxford, Bodleian, Hatton 20";"s. ix ex.";"Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC";"";"68,556";"cocura.o2";"o2";"Cura Pastoralis";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cocura.o2#sTok70854";"ealle";"eal";"all";"salt:/ycoe/cocura.o2#sTok70855";"mode";"mod";"mood";"salt:/ycoe/cocura.o2#structure42275";"ealle mode";"N^D";"Q^I";"NP";"B9.1.2, B9.1.3";"CP";"West Saxon";"Sweet, Henry. 1958 (1871). \"King Alfred's West-Saxon Version of Gregory's Pastoral Care.\" EETS 45, 50. London: OUP.";"Religious treatise";"Yes";"Oxford, Bodleian, Hatton 20";"s. ix ex.";"Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC";"";"68,556";"cocura.o2";"o2";"Cura Pastoralis";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cocura.o2#sTok70890";"ealle";"eal";"all";"salt:/ycoe/cocura.o2#sTok70891";"mode";"mod";"mood";"salt:/ycoe/cocura.o2#structure42297";"ealle mode";"N^D";"Q^I";"NP";"B9.1.2, B9.1.3";"CP";"West Saxon";"Sweet, Henry. 1958 (1871). \"King Alfred's West-Saxon Version of Gregory's Pastoral Care.\" EETS 45, 50. London: OUP.";"Religious treatise";"Yes";"Oxford, Bodleian, Hatton 20";"s. ix ex.";"Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC";"";"68,556";"cocura.o2";"o2";"Cura Pastoralis";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cocura.o2#sTok92220";"ælc";"ǽlc";"each";"salt:/ycoe/cocura.o2#sTok92221";"mod";"mod";"mood";"salt:/ycoe/cocura.o2#structure54958";"ælc mod";"N^N";"Q^N";"NP";"B9.1.2, B9.1.3";"CP";"West Saxon";"Sweet, Henry. 1958 (1871). \"King Alfred's West-Saxon Version of Gregory's Pastoral Care.\" EETS 45, 50. London: OUP.";"Religious treatise";"Yes";"Oxford, Bodleian, Hatton 20";"s. ix ex.";"Defective section 33 replaced by Cotton Tiberius B.XI, see cocuraC";"";"68,556";"cocura.o2";"o2";"Cura Pastoralis";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdC.o24#sTok1117";"eallum";"eal";"all";"salt:/ycoe/cogregdC.o24#sTok1118";"mode";"mod";"mood";"salt:/ycoe/cogregdC.o24#structure674";"eallum mode";"N^D";"Q^D";"NP";"B9.5.1 - 9.5.6";"GD (C)";"West Saxon/Anglian Mercian";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 322";"s. xi2";"";"";"91,553";"cogregdC.o24";"o24";"Gregory's Dialogues";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdC.o24#sTok10740";"ealles";"eal";"all";"salt:/ycoe/cogregdC.o24#sTok10741";"modes";"mod";"mood";"salt:/ycoe/cogregdC.o24#structure6204";"ealles modes";"N^G";"Q^G";"NP";"B9.5.1 - 9.5.6";"GD (C)";"West Saxon/Anglian Mercian";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 322";"s. xi2";"";"";"91,553";"cogregdC.o24";"o24";"Gregory's Dialogues";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdC.o24#sTok26199";"eallum";"eal";"all";"salt:/ycoe/cogregdC.o24#sTok26200";"mode";"mod";"mood";"salt:/ycoe/cogregdC.o24#structure14979";"eallum mode";"N^D";"Q^D";"NP";"B9.5.1 - 9.5.6";"GD (C)";"West Saxon/Anglian Mercian";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 322";"s. xi2";"";"";"91,553";"cogregdC.o24";"o24";"Gregory's Dialogues";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdC.o24#sTok119890";"eallum";"eal";"all";"salt:/ycoe/cogregdC.o24#sTok119891";"mode";"mod";"mood";"salt:/ycoe/cogregdC.o24#structure68306";"eallum mode";"N^D";"Q^D";"NP";"B9.5.1 - 9.5.6";"GD (C)";"West Saxon/Anglian Mercian";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 322";"s. xi2";"";"";"91,553";"cogregdC.o24";"o24";"Gregory's Dialogues";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdH.o23#sTok1089";"eallum";"eal";"all";"salt:/ycoe/cogregdH.o23#sTok1090";"mode";"mod";"mood";"salt:/ycoe/cogregdH.o23#structure653";"eallum mode";"N^D";"Q^D";"NP";"B9.5.7, - B9.5.10";"GD (H)";"West Saxon";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Oxford, Bodleian, Hatton 76";"s. xi1";"";"";"25,593";"cogregdH.o23";"o23";"Gregory's Dialogues";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdH.o23#sTok9467";"ealles";"eal";"all";"salt:/ycoe/cogregdH.o23#sTok9468";"modes";"mod";"mood";"salt:/ycoe/cogregdH.o23#structure5506";"ealles modes";"N^G";"Q^G";"NP";"B9.5.7, - B9.5.10";"GD (H)";"West Saxon";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Oxford, Bodleian, Hatton 76";"s. xi1";"";"";"25,593";"cogregdH.o23";"o23";"Gregory's Dialogues";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o2";"c_o2";"a_oe"
"salt:/ycoe/comargaC.o34#sTok1444";"mycela";"micel";"much";"salt:/ycoe/comargaC.o34#sTok1445";"mod";"mod";"mood";"salt:/ycoe/comargaC.o34#structure823";"þin mycela mod , 0 þe *T*-1 þu to me hæfst";"N^A";"Q^A";"NP";"B3.3.14";"LS 14";"";"Clayton, Mary and Hugh Magennis. 1994,  \"The Old English Lives of St Margaret.\" \"Cambridge Studies in Anglo-Saxon England\" 9:152-70. Cambridge: CUP.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 303";"s. xii1";"";"";"4,196";"comargaC.o34";"o34";"Saint Margaret";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cootest.o3#sTok64065";"eallum";"eal";"all";"salt:/ycoe/cootest.o3#sTok64066";"mode";"mod";"mood";"salt:/ycoe/cootest.o3#structure36912";"eallum mode";"N^D";"Q^D";"NP";"B8.1.4, B8.1.7.2";"Gen, Exod, Lev, Num, Deut, Josh, Judg";"West Saxon";"Crawford, Samuel J. 1922. \"The Old English Version of the Heptateuch. Ælfric's Treatise on the Old and New Testament and His Preface to Genesis.\" EETS 160. London: OUP. Reprinted with additions by N.R. Ker 1969.";"Bible";"Yes";"(1)London, British Museum, Cotton Claudius B.IV (Gen, Exod, Lev, Num, Deut, Josh)(2) Oxford, Bodleian, Laud 509 (Judg)";"(1) s. xi1(2) s. xi2";"";"";"59,524";"cootest.o3";"o3";"Heptateuch";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
"salt:/ycoe/cootest.o3#sTok65513";"eallum";"eal";"all";"salt:/ycoe/cootest.o3#sTok65514";"mode";"mod";"mood";"salt:/ycoe/cootest.o3#structure37749";"eallum mode";"N^D";"Q^D";"NP";"B8.1.4, B8.1.7.2";"Gen, Exod, Lev, Num, Deut, Josh, Judg";"West Saxon";"Crawford, Samuel J. 1922. \"The Old English Version of the Heptateuch. Ælfric's Treatise on the Old and New Testament and His Preface to Genesis.\" EETS 160. London: OUP. Reprinted with additions by N.R. Ker 1969.";"Bible";"Yes";"(1)London, British Museum, Cotton Claudius B.IV (Gen, Exod, Lev, Num, Deut, Josh)(2) Oxford, Bodleian, Laud 509 (Judg)";"(1) s. xi1(2) s. xi2";"";"";"59,524";"cootest.o3";"o3";"Heptateuch";"c";"a";"G";"mod";"Strong";"A-Stem";"N";"o3";"d_o3";"a_oe"
