"corpus";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"Author";"Birthdate";"Date_of_composition";"Filename";"Genre";"Manuscript";"composition_year";"period_simple";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok9481";"a";"a";"to a heart so kind as that of Frances";"PP";"heart";"heart";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"heorte";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok9576";"the";"the";"on the day before his death";"PP";"day";"day";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok9816";"a";"a";"Dr. Delany , a man known to his contemporaries as a profound scholar and an eloquent preacher , but remembered in our time chiefly as one of that small circle in which 0 *T*-1 the fierce spirit of Swift , tortured by disappointed ambition , by remorse , and by the approaches of madness , sought for amusement and repose";"NP";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok9934";"a";"a";"three hundred a year";"NP";"year";"year";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok9939";"a";"a";"and a house at Windsor , belonging to the crown , had been fitted up for her accommodation .";"IP-MAT";"house";"house";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok9959";"this";"this";"At this house";"PP";"house";"house";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok9961";"the";"the";"At this house the King and Queen sometimes called ,";"IP-MAT";"King";"king";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok10081";"The";"the";"The King";"QTP";"King";"king";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok10416";"the";"the";""" I picked the book up on a stall";"IP";"book";"book";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok10576";"a";"a";"in how magnificent a manner";"WPP";"manner";"manner";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok10584";"the";"the";"in the land";"PP";"land";"land";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"u";"a";"G";"land";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok10685";"the";"the";"of the name of Haggerdorn";"PP";"name";"name";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok10962";"those";"those";"of those distinguished men and women , the flower of all political parties , with whom 0 she had been in the habit of *T*-1 mixing on terms of equal friendship";"PP";"men";"man";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11108";"a";"a";"two thousand a year";"NP";"year";"year";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11164";"a";"a";"two hundred pounds a year";"NP";"year";"year";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11168";"The";"the";"The man who , 0 *T*-1 even when hard pressed by hunger , sells his birthright for a mess of pottage , is unwise .";"IP-MAT";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11343";"the";"the";"by the King";"PP";"King";"king";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11372";"those";"those";"during those five years";"PP";"years";"year";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11507";"a";"a";"two hundred a year";"NP";"year";"year";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11708";"the";"the";"*T*-2 could have described the death of Harrel";"IP";"death";"death";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11772";"the";"the";"the King and Queen meant her nothing but kindness";"IP";"King";"king";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok11999";"the";"the";"of the house of bondage";"PP";"house";"house";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok12162";"a";"a";"of a Circassian father who 0 *T*-1 has sold his pretty daughter well to a Turkish slave merchant";"PP";"father";"father";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"fæder";"Irregular";"Stem in -r";"M"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok12185";"an";"a";"an amiable man , a man of good abilities , a man who 0 *T*-1 had seen much of the world";"NP";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok12189";"a";"a";"a man of good abilities";"CONJP";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1843-2#sTok12195";"a";"a";"a man who 0 *T*-1 had seen much of the world";"CONJP";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1843";"macaulay-1843";"BIOGR OTHER";"n/a";1843;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok50";"these";"these";"of these nine Kings";"PP";"Kings";"king";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok328";"the";"the";"*T*-2 the last seventy years have been fruitful";"IP";"years";"year";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok426";"those";"those";"under those Kings";"PP";"Kings";"king";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok455";"the";"the";"*T*-4 was styled the Father of his people";"IP";"Father";"father";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"fæder";"Irregular";"Stem in -r";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok571";"This";"this";"This eminent man deliberately pronounced England to be the best governed country of which 0 *T*-1 he had any knowledge .";"IP-MAT";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok579";"the";"the";"England to be the best governed country of which 0 *T*-1 he had any knowledge";"IP";"country";"country";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok618";"the";"the";"*T*-1 while 0 it protected the people , really strengthened the hands of a prince who 0 *T*-2 respected it";"IP";"hands";"hand";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok666";"the";"the";"and the fighting men";"CONJP";"men";"man";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok722";"the";"the";"of the neighbouring countries";"PP";"countries";"country";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok816";"The";"the";"The younger son of a peer was but a gentleman .";"IP-MAT";"son";"son";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"sunu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok889";"the";"the";"for the daughter of a Duke , nay of a royal Duke , to espouse a distinguished commoner";"IP";"daughter";"daughter";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"dohtor";"Irregular";"Stem in -r";"F"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok914";"the";"the";"Thus , Sir John Howard married the daughter of Thomas Mowbray Duke of Norfolk .";"IP-MAT";"daughter";"daughter";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"dohtor";"Irregular";"Stem in -r";"F"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok991";"the";"the";"out of the House of Lords";"PP";"House";"house";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1056";"the";"the";"of the House of Plantagenet";"PP";"House";"house";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1200";"the";"the";"In the year 1451";"PP";"year";"year";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1267";"the";"the";"of the House of Commons";"PP";"House";"house";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1401";"the";"the";"At length the eldest son of an Earl of Bedford , called in courtesy by the second title of his father , offered himself as candidate for a seat in the House of Commons ,";"IP-MAT";"son";"son";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"sunu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1429";"the";"the";"in the House of Commons";"PP";"House";"house";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1446";"that";"that";"in that house";"PP";"house";"house";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1510";"the";"the";"down to the present day";"PP";"day";"day";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1579";"the";"the";"to all the men and women of the House of Tudor";"PP";"men";"man";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1633";"the";"the";"They , in imitation of the dynasty which 0 *T*-1 had preceded them , occasionally invaded the rights of the subject ,";"IP-MAT";"rights";"right";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"a";"G";"riht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1645";"the";"the";"under the name of loans and gifts";"PP";"name";"name";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1815";"a";"a";"even in a barbarous manner";"PP";"manner";"manner";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok1862";"the";"the";"of the country";"PP";"country";"country";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok2469";"the";"the";"for the day of battle";"PP";"day";"day";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok3583";"an";"a";"in an especial manner";"PP";"manner";"manner";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok4396";"the";"the";"The leading strings , which 0 *T*-1 preserve and uphold the infant , would impede the fullgrown man .";"IP-MAT";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok4509";"the";"the";"But the man who 0 *T*-1 should receive with childlike docility every assertion and dogma uttered by another man no wiser than himself would become contemptible .";"IP-MAT";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok4646";"the";"the";"in the hands of the only class 0 that *T*-1 had studied history , philosophy , and public law";"PP";"hands";"hand";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok4673";"the";"the";"in the hands of savage chiefs , who 0 *T*-2 could not read their own grants and edicts";"PP";"hands";"hand";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok4985";"the";"the";"*T*-1 knowing what 0 *T*-2 Italy and Scotland naturally are , and what , 0 *T*-3 four hundred years ago , they actually were , shall now compare the country round Rome with the country round Edinburgh";"IP";"country";"country";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok4990";"the";"the";"with the country round Edinburgh";"PP";"country";"country";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6245";"the";"the";"if 0 the general sense of that party had been followed , the work of reform would have been carried on as unsparingly *ICH*-3 in England as in Scotland";"IP";"work";"work";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6307";"the";"the";"and the fruit of that union was the Church of England .";"IP-MAT";"fruit";"fruit";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6407";"The";"the";"The man who 0 *T*-1 took the chief part in settling the conditions of the alliance which 0 *T*-2 produced the Anglican Church was Archbishop Cranmer .";"IP-MAT";"man";"man";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6521";"the";"the";"of the Bishops of Rome";"PP";"Bishops";"bishop";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6539";"the";"the";"of the English Kings";"PP";"Kings";"king";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6588";"a";"a";"a placable enemy and a lukewarm friend";"NP";"enemy";"enemy";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6613";"the";"the";"and the worldly enemies";"CONJP";"enemies";"enemy";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6621";"this";"this";"To this day";"PP";"day";"day";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6822";"the";"the";"to the bishops who 0 *T*-2 met at Trent";"PP";"bishops";"bishop";"NS";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/macaulay-1849-2#sTok6839";"the";"the";"on the other hand";"PP";"hand";"hand";"N";"Thomas Babington Macaulay, baron Macaulay";"b. 1800, d. 1859";"1849 (revised 1857)";"macaulay-1849";"HISTORY";"n/a";1849;"l3";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
