"id";"q_token";"q_lemma";"context";"token";"lemma";"plural";"singular";"author";"period";"filename";"genre";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ppcmbe2/ruskin-1882-2#sTok13365";"all";"all";"and all the earth";"earth";"earth";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"u";"s";"G";"eorþe";"Weak";"N-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok2220";"no";"no";"no charity or free schools";"charity";"charity";"";"1";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok5085";"some";"some";"having drank some bottled ale with a design to sweat in order to remove my pains";"ale";"ale";"";"1";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"u";"s";"G";"ealu";"Weak";"Stems in -þ";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok5347";"every";"every";"*T*-2 he has every Wednesday night at 7 o'clock";"night";"night";"";"1";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok6411";"every";"every";"if 0 they did not surrender within twelve hours' time he would cut every man of them in pieces";"man";"man";"";"1";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok6572";"every";"every";"*T*-1 would every man of them fight two of his troops";"man";"man";"";"1";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok6808";"all";"all";"for all men 0 that *T*-1 could work to meet together at the market cross the next morning";"men";"man";"1";"";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok6908";"All";"all";"All the young men of the town 0 that *T*-1 were on the side of the Government formed themselves into companies";"men";"man";"1";"";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok9710";"every";"every";"and the law clears up more and more every day that I am in hopes now to make a much greater progress in the law than before .";"day";"day";"";"1";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok9787";"many";"many";"to bring him in any profit these many years";"years";"year";"1";"";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/ryder-1716-1#sTok10539";"some";"some";"of some ingenious young men in the Temple 0 that *T*-1 were counsellors but *T*-1 had not much business";"men";"man";"1";"";"Ryder, Sir Dudley";"l1";"ryder-1716";"DIARY PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok233";"all";"all";"all the Virtues and Accomplishments of her mighty Father , and scarce any of his Vices and Imperfections";"Virtues";"virtue";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok1407";"all";"all";"by all the Bishops *ICH*-1";"Bishops";"bishop";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok1763";"all";"all";"all the other Bishops refusing to assist at the Ceremony";"Bishops";"bishop";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok2195";"all";"all";"And all religious Houses and Nunneries founded in Queen <font> Mary <$$font> 's Reign were suppres'd .";"Houses";"house";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok2343";"both";"both";"and both Houses of Parliament";"Houses";"house";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok3858";"many";"many";"and many great Men";"Men";"man";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok7696";"some";"some";"reading some Popish Books";"Books";"book";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok8647";"few";"few";"Possibly few private Men would make a Scruple of taking away a Man's *ICH*-1 Life who 0 *T*-2 lay in wait for theirs , especially if 0 there was no other way of preserving their own :";"Men";"man";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok10332";"every";"every";"and every private Man brought home something as a Reward and Testimony of his Valour .";"Man";"man";"";"1";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok10569";"all";"all";"to discard all his Enemies";"Enemies";"enemy";"1";"";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"c";"c";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/salmon-1724-2#sTok10707";"no";"no";"As to the foolish Stories of a Passion 0 0 *T*-1 the Queen entertain'd for him , beyond what 0 *T*-2 Princes generally do towards their Favourites , I see no manner of Grounds to give any Credit to them .";"manner";"manner";"";"1";"Salmon, Thomas";"l1";"salmon-1724";"HISTORY";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok147";"some";"some";"We must all face it some day .";"day";"day";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok219";"no";"no";"Ramsden . He had no son of his own , you see .";"son";"son";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok3456";"no";"no";"I had no right to let myself be forced on her as a guardian by her father .";"right";"right";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok3926";"No";"no";"No man alive could bear it :";"man";"man";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok4832";"every";"every";"I have every possible virtue 0 that *T*-1 a man can have except 0 -";"virtue";"virtue";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"u";"a";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok4953";"any";"any";"or any man";"man";"man";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok5080";"every";"every";"I grow more advanced every day .";"day";"day";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok6958";"both";"both";"and *con* presses both his hands , saying";"hands";"hand";"1";"";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok7245";"any";"any";"to any other name than Annie's Granny";"name";"name";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"a";"G";"nama";"Weak";"N-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok8271";"No";"no";"Tanner . No matter at all if 0 you have a purpose of your own , and *con* are , like most men , a mere breadwinner .";"matter";"matter";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"s";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok8862";"no";"no";"There is no love sincerer than the love of food .";"love";"love";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"u";"a";"G";"lufu";"Strong";"O-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok9865";"no";"no";"She had no right to come to your house .";"right";"right";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"a";"G";"riht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok10345";"any";"any";"any man has paid Violet any special attention";"man";"man";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok10366";"any";"any";"there is any man of notoriously loose principles among us";"man";"man";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok10403";"any";"any";"there is any man of notoriously loose principles among us";"man";"man";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok10417";"any";"any";"Tanner . Or any man notoriously lacking in self-control .";"man";"man";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/shaw-1903-2#sTok10461";"every";"every";"every man is capable *T*-1";"man";"man";"";"1";"Shaw, George Bernard";"l4";"shaw-1903";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok2754";"few";"few";"few <P_205> books *ICH*-1 were written in it which 0 *T*-2 were either fit for *ICH*-3 entertainment or use";"books";"book";"1";"";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok2959";"all";"all";"*T*-2 furnished all the countries in Europe with masters";"countries";"country";"1";"";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"c";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok3980";"all";"all";"to give all manner of encouragement to the study of the learned languages , by which 0 *T*-1 it was nourished and supported , and *T*-1 daily *con* grew in size and strength";"manner";"manner";"";"1";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok4087";"no";"no";"no man hath perhaps more closely studied the point";"man";"man";"";"1";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok4321";"many";"many";"in many years";"years";"year";"1";"";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok5281";"any";"any";"to any other matters , however important in themselves";"matters";"matter";"1";"";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"s";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok5635";"all";"all";"of all modern wisdom";"wisdom";"wisdom";"";"1";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"u";"a";"G";"wisdom";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok6804";"many";"many";"shall many fathers expect that their sons will be able to outdo him in learning , or have nobler <P_223> opportunities of displaying it";"fathers";"father";"1";"";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"c";"G";"fæder";"Irregular";"Stem in -r";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok7767";"many";"many";"many years ago";"years";"year";"1";"";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok8022";"any";"any";"of any book which 0 *T*-1 may be offered to the publick";"book";"book";"";"1";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok8344";"any";"any";"of any country";"country";"country";"";"1";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"c";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok8377";"all";"all";"upon all manner of topicks";"manner";"manner";"";"1";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok9453";"any";"any";"of any man who 0 *T*-2 never read or thought but in English , 0 that *T*-3 deserves the name of an author";"man";"man";"";"1";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok10856";"no";"no";"Besides , they had then no books written in Latin 0 that *T*-1 could be of any great assistance to them .";"books";"book";"1";"";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/sheridan-1756-2#sTok10977";"several";"several";"we have in our language at present , several works which 0 *T*-1 may at once <P_241> serve as rules 0 *T*-2 to guide us in our enquiries , and standards 0 *T*-3 to fix our knowlege {COM:sic} when attained";"works";"work";"1";"";"Sheridan, Thomas";"l1";"sheridan-1756";"EDUC TREAT";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok503";"some";"some";"for some Horses , such as 0 0 *T*-1 have thin light carcases , and *T*-1 do not work hard";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok1129";"some";"some";"some Horses being much heartier feeders than others";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok1509";"Some";"some";"Some Horses will not drink immoderately ,";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok1599";"some";"some";"but some Horses will always be required to be allowanced ,";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok2189";"any";"any";"any Horses are loose , cast , or the like";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok2623";"every";"every";"from every Horse";"Horse";"horse";"";"1";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok2714";"many";"many";"I have known many Horses , when 0 they perceive or think 0 they are going out with the hounds , or *con* have seen the rider come into the stable with his <font> scarlet coat *ICH*-1 on , and his white cords <$$font> , refuse to eat their hay or oats :";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok3670";"some";"some";"some Horses require much of the curry-comb";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok5713";"each";"each";"in each hand";"hand";"hand";"";"1";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok7238";"every";"every";"for every Horse should have at least two days in the week , such work or exercise 0 that *T*-1 will give him a good sweating ;";"Horse";"horse";"";"1";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok7756";"many";"many";"and many inferior-bred Horses , who 0 *T*-1 look well to the eye , $can $not {TEXT:cannot} for a continuance stand the ordinary work 0 that *T*-2 a Horse has in training ;";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok8069";"several";"several";"*T*-1 have several Horses 0 to look after *T*-2";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok8155";"some";"some";"some Horses , in good condition , will rub dry and clean in a short time ,";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok9992";"all";"all";"all medical men 0 that I have been intimate with *T*-1 <paren> and I have known a great many <$$paren> , have prescribed medicine to their patients for the most trifling complaints";"men";"man";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok10294";"much";"much";"While 0 he is full of grass , he will not drink much water ,";"water";"water";"";"1";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"u";"s";"G";"wæter";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok10504";"all";"all";"he be kept without food all night";"night";"night";"";"1";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok10559";"some";"some";"first having offered him some chilled water 0 *T*-2 to drink";"water";"water";"";"1";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"u";"s";"G";"wæter";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/skeavington-184x-1#sTok11543";"some";"some";"for some Horses will , if 0 you are not mindful , hold the ball at the top of the throat , till 0 you loosen the head";"Horses";"horse";"1";"";"Skeavington, George";"l3";"skeavington-184x";"HANDB OTHER";"c";"c";"G";"hors";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok174";"some";"some";"for some years";"years";"year";"1";"";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok302";"all";"all";"all the Lands , all the Places of Honour , Power and Profit";"Lands";"land";"1";"";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"u";"a";"G";"land";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok623";"both";"both";"of both names";"names";"name";"1";"";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"c";"a";"G";"nama";"Weak";"N-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok4333";"any";"any";"from any other Hand than mine";"Hand";"hand";"";"1";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok5741";"some";"some";"for some years";"years";"year";"1";"";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok5748";"any";"any";"in any other work";"work";"work";"";"1";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok6233";"all";"all";"I have been groaning all day under the weight of Tindal , Ralph , Burnet , Feuquieres , Daniel , Voltaire , Burchet &c , &c.";"day";"day";"";"1";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok9734";"every";"every";"mankind grows every day more and more malicious";"day";"day";"";"1";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/smollett-175x-2#sTok11647";"every";"every";"*T*-1 every honest man ought to entertain for an old friend to whom 0 *T*-2 he has been essentially obliged";"man";"man";"";"1";"Smollett, Tobias";"l1";"smollett-175x";"LET PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/southey-1813-1#sTok29";"every";"every";"At Yarmouth , where 0 *T*-1 he landed , every ship in the harbour hoisted her colours .";"ship";"ship";"";"1";"Southey, Robert";"l3";"southey-1813";"BIOGR OTHER";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/southey-1813-1#sTok897";"many";"many";"for many years";"years";"year";"1";"";"Southey, Robert";"l3";"southey-1813";"BIOGR OTHER";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
