"id";"q_token";"q_form";"q_lemma";"context";"token";"lemma";"plural";"singular";"author";"period";"dialect";"filename";"genre";"verse_or_prose";"foreign_original";"relationship_to_spoken_language";"prototypicaltext_category";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ppcme2/cmmirk.m34#sTok11709";"all";"all";"all";"to all good men and woymen";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok11858";"euer-yche";"euer-yche";"every";"euer-yche man schuld go to þe cyte 0 þat he drogh lynage of *T*-6 , and ley a peny apon his hed , and offeren hit vp knowlachyng þat he was suget to þe Emperour of Rome";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok13113";"all";"all";"all";"to all men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok13435";"yche";"yche";"each";"This not only for his bewte , but also for hys bonte yche man haþe mater forto drawe to hym , and * * do hym worschyppe as 0 0 *T*-1 dude Octouiam , þe Emperour . Þe whech Emperour 0 *T*-2 plesed so *ICH*-3 þe empyre of Rome , þat all men wolden haue worschypped hym as hor God .";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok13474";"all";"all";"all";"all men wolden haue worschypped hym as hor God";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok13652";"all";"all";"all";"and *con* charget all men þat þay schulden do also , and call þat chyld *ICH*-1 God , and not hym .";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok13675";"ych";"ych";"each";"By þys ensampull ych crysten mon and woman schuld lerne to do reuerence , and seruyce , and honor þys day to þys child . Wherfor 0 *T*-1 þe þrydde masse of þys day ys sayde at mydday , yn schewyng þat yche man and woman ys holden to come and offer of þis child and of hys modyr ; and soo * schowe hym seruant and soget to hym , and * knewlech þys schyld for hys God and for his Lorde .";"mon";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok13714";"yche";"yche";"each";"yche man and woman ys holden to come and offer of þis child and of hys modyr ; and soo * schowe hym seruant and soget to hym , and * knewlech þys schyld for hys God and for his Lorde";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok13761";"euery";"euery";"every";"euery man schuld do þus for loue and not for awe";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok13811";"all";"all";"all";"all men and woymen for loue schuld haue boldnesse forto com to hym to seche grace";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok14944";"any";"any";"any";"for any mon";"mon";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok15222";"all";"all";"all";"to all crysten men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok15243";"yche";"yche";"each";"for yche mon 0 þat *T*-1 pursewyth hom , or *T*-1 doth hom any doses";"mon";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok15846";"all";"all";"all";"of all men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok16642";"all";"all";"all";"all men went 0 he had ben sothyn to pesys";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok18002";"all";"all";"all";"of all men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok18658";"no";"no";"no";"no man myght see hym";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok21071";"alle";"alle";"all";"to vndrystond : alle mon";"mon";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok21561";"all";"all";"all";"all men speken so moche þerof";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok21905";"all";"all";"all";"but when 0 þay knew how 0 *T*-1 hit was , all men logh";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok22114";"no";"no";"no";"But þis penance no mon *ICH*-1 knoweth , but he 0 þat *T*-2 hath seyn hit .";"mon";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok22204";"yche";"yche";"each";"and *con* ȝef yche man IIII penyes of syluer .";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok22495";"all";"all";"all";"to all men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok24825";"some";"some";"some";"*T*-5 some men haue dyuerse opynyons þat , ȝyf 0 þay werne *-6 clene schereven , þay wer worthy gret penawnce for mysbeleue";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok28172";"yche";"yche";"each";"forto teche yche cristen man his byleue";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok28180";"yche";"yche";"each";"For yche crysten man or woman ys holden forto beleue yn þe Fadyr , and yn þe Sonne , and yn þe Holy Gost , 0 þat *T*-1 ben þre persons and won God .";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok28335";"no";"no";"no";"For wythout þes two schall þer no man be sauet ;";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok29261";"all";"all";"all";"forto take and bryng all crysten men and woymen 0 þat *T*-1 þay myght fynde yn any place";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok29353";"yche";"yche";"each";"yche man was wondyr sor aferde of hym";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok29377";"mony";"mony";"many";"yn þe cyte of Damaske *exp* wer mony crysten men hud for drede";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok29707";"no";"no";"no";"but þay seen no man ;";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok29965";"yche";"yche";"each";"yche man wondyr of his sodeyne conuersyon";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok30048";"all";"all";"all";"to all cristen men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok30123";"no";"no";"no";"*T*-1 no man durst preche Goddys worde for hym";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok30179";"yche";"yche";"each";"yche crysten mannys *ICH*-2 fote 0 þat he had gult to *T*-3";"mannys";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok30424";"no";"no";"no";"no man be lorne";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok30434";"all";"all";"all";"all men and woymen ben sauet";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok31018";"ych";"ych";"each";"*T*-2 ych man take good ensampull , whyll 0 he ys here , by Saynt Paule";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok32323";"all";"all";"all";"to all crysten men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok32642";"all";"all";"all";"and *con* commaundyd all cristen men and wymmen forto come þys same day to chyrche";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok32673";"yche";"yche";"each";"Soo yche man aftyr , by processe of tyme , lafton þat worschip 0 þat *T*-1 þay dyden to þat woman Februa ,";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok32720";"yche";"yche";"each";"and yche man , and woman , and chyld of age comeþe þys day to þe chyrche ,";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok32867";"yche";"yche";"each";"hyt bytokeneth also yche good man and woman 0 þat *T*-1 doþe good dedes wyth good entent , and yn full loue and charite to God and to his euen-cristen . Wherfor 0 *T*-2 yf 0 any of you haþe soo trespassyd to his neghtbur wherby þat *T*-3 þys candyll of charyte ys qwenchet , furst go he and *T*-2 *con* acord hym wyth his neghtbur , and *con* so tend his condyll aȝeyne , and *con* þen offyr his condyll to þe pryst .";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok33153";"mony";"mony";"many";"mony mannys charite , 0 þat *T*-3 was befor qwenchet by envy";"mannys";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok34329";"yche";"yche";"each";"For yche man schuld þat tyme make more solempnyte";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok34528";"yche";"yche";"each";"yche mon aftyr hys hauyng";"mon";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok35149";"ych";"ych";"each";"to ych man 0 þat *T*-1 takeþe hit to hert , to put away all maner worldes vanyte , and vayn murthe , and reuell";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok35237";"all";"all";"all";"and all oþer men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok35382";"any";"any";"any";"any man shuld be don to deth";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok35512";"all";"all";"all";"Then þe kyng commawndyt all men forto dawnce and to make al þe reuell 0 þat *T*-1 þay couthe * , on yche syde ;";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok35969";"no";"no";"no";"no man ne no woman";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok37954";"yche";"yche";"each";"holy chyrche techeth yche man and woman , to þenke on how schort 0 *T*-2 a mannis lyfe is now in our dayes oþer 0 þat *T*-3 hit was in olde tyme before";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok38164";"any";"any";"any";"he sendys any man tribulacyon oþer any dysese";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok38211";"yche";"yche";"each";"yche man take ensampull by hym forto suffyr tribulacyon wyth good wyll";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok38491";"yche";"yche";"each";"*T*-3 yche man 0 þat *T*-4 will plese God";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok38792";"ych";"ych";"each";"*T*-1 ych man and woman *ICH*-2 most nedely do , 0 þat *T*-3 wyll haue mercy of God yn þe dredfull day of dome";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok39194";"all";"all";"all";"all men wendon þat he had ben a gret seynt before God";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok40019";"mony";"mony";"many";"*T*-5 mony men and woymen were ysaued , as 0 0 *T*-6 men haue an oppynyon";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok40179";"all";"all";"all";"and all men aftyr hym";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok40767";"all";"all";"all";"For yn þe old lawe , ych fyfty wynter , all men and woymen 0 þat *T*-1 wern sette wyth seruice and bondage , þay wern made *-2 fre in gret ioy and murth to hom . Wherfor 0 *T*-3 þys nowmbur bygynnyth þys day , and *T*-3 *con* endyth yn Estyrday , schewyng þat yche godys-seruand 0 þat *T*-4 ys oppressyd wyth tribulacyon , and *T*-4 takyth hit mekely yn his hert , he schall be made *-5 fre yn his resurrecyon : þat ys yn þe day of dome , and be made * þe ayre of þe kyndome of Heuen .";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok40887";"yche";"yche";"each";"to yche man and weman 0 þat *T*-1 comyth to Rome þat ȝere";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok40904";"all";"all";"all";"all men may not come þedyr";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok40929";"all";"all";"all";"But for 0 all men may not come þedyr and haue þys pardon , þerfor þe Pope of Heuen , Ihesu Cryst , of his specyall grace grauntyþe all men and woymen full pardon of hor synnys yn hor deth-day , so þat þay woll kepe by hor lyue þre þyngys 0 þat *T*-2 ben nedefull to hom . Þe wheche 0 *T*-3 ben þese : full contricion wyth schryft , full charite wythout feynyng , and stabull fayth wythout flateryng .";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok40994";"no";"no";"no";"And , sothly , wythout þes þre , þer may no man haue pardon at Rome ne elleswher . Wherfor 0 *T*-2 he 0 þat *T*-3 wyll be asoylet of þe Pope of Heuen , and haue playne remyssyon of hys synnys , he most be full contryte , þat ys , ynwardly sory for hys synnys and his gyltes ; and so schryue hym clene , and be yn full purpos neuer forto synne more .";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok41314";"iche";"iche";"each";"iche man haþe rewthe of hym";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok41548";"any";"any";"any";"Ful vnworþy *ICH*-1 ys any man to knowe þe pryuete of Godis dome";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok41672";"all";"all";"all";"all men be glad";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok41965";"any";"any";"any";"as any man";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok42296";"all";"all";"all";"ȝeuyng all men ensampull forto se yn hor spyryte þe Fadyr , and þe Sonne , and þe Holy Gost ; þre persons , and on godhed ; and * * worschip hom as on God";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok43081";"yche";"yche";"each";"Þys most * yche man 0 þat *T*-1 wyll haue pardon of God :";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok43815";"yche";"yche";"each";"yche man haue his good dedes rewardud";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok43898";"some";"some";"some";"hyt had ben some holy man , 0 þat *T*-1 had suffred þer for penaunce";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok44664";"no";"no";"no";"for no man";"man";"man";"";"1";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
"salt:/ppcme2/cmmirk.m34#sTok45005";"all";"all";"all";"of all men";"men";"man";"1";"";"MIRK JOHN";"M3/4";"WMO";"CMMIRK";"";"PROSE";"X";"X";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"m3";"g_m3";"b_me"
