"corpus";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"Period";"period_simple";"Genre";"Dialect";"File_name";"Text_name";"Date";"Author";"Verse_or_prose";"Foreign_original";"Relationship_to_spoken_language";"Prototypicaltext_category";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"ME";"salt:/ppcme2/cmcloud.m3#sTok6009";"a";"a";"a man seeþ in a bodily or goostly myrour";"IP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok6745";"A";"a";"A man or a womman , affraied wiþ any sodeyn chaunce of fiir , or of mans deeþ , or what elles 0 þat *T*-1 it be";"NP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok7488";"a";"a";"a man may be maad *-1 so mercyful in grace , to haue so moche mercy & so moche pite of his enmye , not aȝenstonding his enmite";"IP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok8156";"a";"a";"a man or a womman affraied in þe maner before-seide";"NP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok10308";"a";"a";"fro a man";"PP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok10835";"A";"a";"A ȝong man or a womman , newe set to þe scole of deuocion";"NP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok10865";"a";"a";"*T*-2 a man schal lift up his herte vnto God";"IP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok12622";"a";"a";"to a bodely man";"PP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok12975";"a";"a";"a man , þe whiche 0 *T*-2 is þe seemliest creature *ICH*-3 in body 0 þat *T*-4 euer God maad , is not maad *-5 crokid to þe erþewardes , as 0 0 *T*-6 ben alle oþer beestes , bot upriȝte to heuenwardes ; for whi þat it *ICH*-7 schulde figure in licnes bodely þe werke of þe soule goostly , þe whiche 0 *T*-8 falleþ to be upriȝt goostly and not crokid goostly";"IP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok16147";"a";"a";"a mans affeccion";"NP";"mans";"man";"N$";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok16964";"a";"a";"haue a man neuer so moche goostly vnderstondyng in knowyng of alle maad goostly þinges";"IP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok17277";"þees";"this";"to þees men";"PP";"men";"man";"NS";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok18982";"a";"a";"a man sawe o partye and not anoþer";"IP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok19129";"þees";"this";"of þees corious lettrid ne lewid men";"PP";"men";"man";"NS";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmcloud.m3#sTok19995";"a";"a";"of a good Cristen man";"PP";"man";"man";"N";"M3";"m3";"";"EMO";"CMCLOUD";"";"";"X";"PROSE";"X";"WRITTEN";"INSTR REL";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok12";"A";"a";"A yong man called Melibeus , myghty and riche , bigat upon his wyf , 0 that *T*-1 called was *-2 Prudence , a doghter which that *T*-3 called was *-4 Sophie .";"IP-MAT";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok190";"a";"a";"lyk a mad man";"ADJP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok406";"a";"a";"to a wys man";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok463";"the";"the";"the wise man shal nat take to greet disconfort for the deeth of his children";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok790";"A";"a";"A man 0 that *T*-1 is joyous and glad in herte , it hym conserveth florissynge in his age";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok834";"a";"a";"sorwe in herte sleeth ful many a man";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok2041";"this";"this";"and the mooste partie of that compaignye han scorned this olde wise man";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok2144";"a";"a";""" Lordynges , "" quod he , "" ther is ful many a man <P_219.C2> 0 that *T*-2 crieth ' Werre ! werre ! ' 0 that *T*-3 woot ful litel what 0 *T*-4 werre amounteth .";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok2286";"this";"this";"this olde man wende to enforcen his tale by resons";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok2406";"this";"this";"this wise man saugh that hym wanted audience";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok2455";"this";"this";"quod this wise man";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok3215";"the";"the";"the wise man maketh no lesyng whan 0 he turneth his corage to the bettre";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok3849";"a";"a";"thre thynges dryven a man out of his hous - that is to seyn , smoke , droppyng of reyn , and wikked wyves";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok4338";"a";"a";"to been a man alloone";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok5016";"a";"a";"a coveitous man ne kan noght deme ne thynke , but oonly to fulfille the ende of his coveitise";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok5571";"the";"the";"the riche man hath seeld good conseil , but if 0 he have it of hymself";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok5682";"a";"a";"of a man";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok6920";"that";"this";"Blisful is that man 0 that *T*-1 hath nat folwed the conseilyng of shrewes";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok7665";"a";"a";"Soothly , a man may chaungen his purpos and his conseil if 0 the cause cesseth , or whan 0 a newe caas bitydeth .";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok9371";"the";"the";"the men of lawe and the wise folk , 0 that *T*-2 seyden alle by oon accord , as 0 0 *T*-3 ye han herd bifore , that over alle thynges ye shal doon youre diligence to kepen youre persone and to warnestoore youre hous ; and *T*-2 seyden also that *exp* in this caas yow oghten for to werken ful avysely and with greet deliberacioun";"NP";"men";"man";"NS";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok9684";"a";"a";"of a straunge man";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok9956";"the";"the";"the wise man 0 that *T*-1 dredeth harmes , eschueth harmes";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok10045";"A";"a";"A man 0 that *T*-1 is well avysed , he dredeth his leste enemy";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok10419";"a";"a";"*T*-1 a riche man may have , as wel *ICH*-2 to kepen his persone as his goodes";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok11994";"a";"a";"to seyn , ' a man 0 that *T*-1 drynketh hony";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok12403";"a";"a";"But whoso 0 *T*-2 wolde considere in alle vengeances the perils and yveles 0 that *T*-1 myghte sewe of vengeance-takynge , a man wolde nevere take vengeance ,";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok12422";"the";"the";"for by the vengeance-takynge been the wikked men dissevered fro the goode men ,";"IP-MAT-SPE";"men";"man";"NS";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok12427";"the";"the";"fro the goode men";"PP";"men";"man";"NS";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok12593";"A";"a";"And as 0 0 *T*-1 cassidore seith , ' A man dredeth to do outrages whan 0 he woot and knoweth that it despleseth to the juges and the sovereyns . '";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok12683";"the";"the";"for to defende the goode men";"IP";"men";"man";"NS";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13371";"a";"a";"for whan 0 they suffren over-muchel the wronges and the vileynyes to be doon withouten punysshynge , they sompne nat a man al oonly for to do newe wronges ,";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13389";"a";"a";"Also a wys man seith that ' the juge 0 that *T*-1 correcteth nat the synnere comandeth and biddeth hym do synne . '";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13583";"a";"a";"a man to stryve with a strenger or a moore myghty man than 0 0 *T*-3 he *ICH*-4 is hymself";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13591";"a";"a";"or a moore myghty man than 0 0 *T*-3 he *ICH*-4 is hymself";"CONJP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13610";"a";"a";"with a man of evene strengthe - that is to seyn , with as strong a man as 0 0 *T*-2 he is";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13624";"a";"a";"with as strong a man as 0 0 *T*-2 he is";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13643";"a";"a";"with a weyker man";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13656";"a";"a";"And therfore sholde a man flee stryvynge as muchel as 0 0 *T*-1 he myghte * .";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13682";"a";"a";"to a man";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13703";"a";"a";"a man of gretter myght and strengthe than 0 0 {of} *T*-2 thou art do thee grevaunce";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13756";"a";"a";"with a gretter man than 0 0 *T*-3 he *ICH*-4 is hymself";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13777";"a";"a";"a man of hyer estaat or degree , or moore myghty than thou , do thee anoy or grevaunce";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok13971";"a";"a";"a man considereth wel the nombre of his defautes and of his synnes";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14213";"a";"a";"a man seketh *T*-1 to have by pacience in tribulaciouns";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14305";"a";"a";"of a man";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14343";"The";"the";"The angry and wrathful man maketh noyses";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14353";"the";"the";"and the pacient man atempreth *ICH*-1 hem and stilleth . '";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14637";"a";"a";"but in no caas of the world a man sholde nat doon outrage ne excesse for to vengen hym .";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14745";"a";"a";"a man shal nevere vengen shrewednesse by shrewednesse";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14764";"a";"a";"right axeth a man to defenden violence by violence and fightyng by fightyng";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14812";"a";"a";"a man putte swich *ICH*-2 attemperance in his deffense that men have no cause ne matiere to repreven hym 0 that *T*-3 deffendeth hym of excesse and outrage";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok14935";"a";"a";"a man is inpacient and wrooth of that 0 that *T*-1 toucheth hym noght and 0 that *T*-2 aperteneth nat unto hym , though 0 it harme hym";"IP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok15300";"a";"a";"of a man";"PP";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok15322";"a";"a";"And by richesses may a man gete hym grete freendes .";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"ME";"salt:/ppcme2/cmctmeli.m3#sTok15525";"a";"a";"for greet poverte constreyneth a man to do manye yveles .";"IP-MAT-SPE";"man";"man";"N";"M3";"m3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
