"lemma","analysis_period","q_many_n","q_many_total","number_plural_n","number_plural_total","det_a_n","det_a_total","q_plural_n","q_plural_total","det_plural_n","det_plural_total","semantics","q_many_prop","q_many_prop_smoothed","q_many_logit_smoothed","number_plural_prop","number_plural_prop_smoothed","number_plural_logit_smoothed","det_a_prop","det_a_prop_smoothed","det_a_logit_smoothed","q_plural_prop","q_plural_prop_smoothed","q_plural_logit_smoothed","det_plural_prop","det_plural_prop_smoothed","det_plural_logit_smoothed","has_q_many","has_number_plural","has_det_a","complete_primary","min_primary_total","primary_total"
"fæt_cup","c_o2",0,0,108,187,0,0,0,0,0,0,"c",,0.5,0,0.577540106951872,0.577127659574468,0.310993151320228,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,187
"father","c_o2",0,0,44,447,0,0,0,0,0,0,"c",,0.5,0,0.0984340044742729,0.0993303571428571,-2.20468729853781,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,447
"feoh_cattle","c_o2",0,0,1,115,0,0,0,0,0,0,"s",,0.5,0,0.00869565217391304,0.0129310344827586,-4.33510971488613,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,115
"fish","c_o2",0,0,18,33,0,0,0,0,0,0,"c",,0.5,0,0.545454545454545,0.544117647058823,0.176930708159078,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,33
"flesh","c_o2",0,0,3,102,0,0,0,0,0,0,"s",,0.5,0,0.0294117647058824,0.0339805825242718,-3.34739467566918,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,102
"folk","c_o2",12,22,78,547,0,0,0,0,0,0,"c",0.545454545454545,0.543478260869565,0.174353387144778,0.142595978062157,0.143248175182482,-1.78856967385995,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,569
"gebroþor_brethren","c_o2",0,0,78,78,0,0,0,0,0,0,"c",,0.5,0,1,0.993670886075949,5.0562458053483,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,78
"geleafa_belief","c_o2",0,0,0,317,0,0,0,0,0,0,"a",,0.5,0,0,0.00157232704402516,-6.45362499889269,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,317
"gold","c_o2",0,1,0,73,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0,0.00675675675675676,-4.99043258677874,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,74
"hand","c_o2",0,2,103,316,0,0,0,0,0,0,"c",0,0.166666666666667,-1.6094379124341,0.325949367088608,0.326498422712934,-0.724065219963255,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,318
"heart","c_o2",0,0,65,275,0,0,0,0,0,0,"c",,0.5,0,0.236363636363636,0.23731884057971,-1.16743551048123,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,275
"heaven","c_o2",0,0,219,321,0,0,0,0,0,0,"a",,0.5,0,0.682242990654206,0.68167701863354,0.761489433936763,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,321
"honey","c_o2",0,0,0,221,0,0,0,0,0,0,"s",,0.5,0,0,0.00225225225225225,-6.09356977004514,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,221
"horse","c_o2",1,1,53,179,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.29608938547486,0.297222222222222,-0.860560654265614,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,180
"hound","c_o2",0,1,20,73,0,0,0,0,0,0,"c",0,0.25,-1.09861228866811,0.273972602739726,0.277027027027027,-0.959256767757598,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,74
"house","c_o2",0,0,32,253,0,0,0,0,0,0,"c",,0.5,0,0.126482213438735,0.127952755905512,-1.9191825001495,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,253
"king","c_o2",7,9,131,1451,0,0,0,0,0,0,"c",0.777777777777778,0.75,1.09861228866811,0.0902825637491385,0.090564738292011,-2.30675888011937,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1460
"land","c_o2",7,7,70,600,0,0,0,0,0,0,"a",1,0.9375,2.70805020110221,0.116666666666667,0.117304492512479,-2.01820724823581,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,607
"lift_air","c_o2",0,0,3,46,0,0,0,0,0,0,"s",,0.5,0,0.0652173913043478,0.074468085106383,-2.51999796959927,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,46
"loaf","c_o2",0,0,15,126,0,0,0,0,0,0,"s",,0.5,0,0.119047619047619,0.122047244094488,-1.97318456697497,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,126
"lore","c_o2",0,0,43,343,0,0,0,0,0,0,"a",,0.5,0,0.12536443148688,0.126453488372093,-1.93268681588062,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,343
"love","c_o2",0,5,11,264,0,0,0,0,0,0,"a",0,0.0833333333333333,-2.39789527279837,0.0416666666666667,0.0433962264150943,-3.09301678766203,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,269
"man","c_o2",129,130,1935,3620,0,0,0,0,0,0,"c",0.992307692307692,0.988549618320611,4.45821577303143,0.534530386740331,0.534520850593759,0.138303435343587,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,3750
"meat","c_o2",0,0,61,221,0,0,0,0,0,0,"s",,0.5,0,0.276018099547511,0.277027027027027,-0.959256767757598,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,221
"middaneard_world","c_o2",0,0,0,293,0,0,0,0,0,0,"a",,0.5,0,0,0.00170068027210884,-6.3750248198281,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,293
"might","c_o2",0,4,2,62,0,0,0,0,0,0,"a",0,0.1,-2.19722457733622,0.032258064516129,0.0396825396825397,-3.18635263316264,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,66
"milk","c_o2",0,0,16,95,0,0,0,0,0,0,"s",,0.5,0,0.168421052631579,0.171875,-1.57239664075375,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,95
"mood","c_o2",0,0,54,901,0,0,0,0,0,0,"a",,0.5,0,0.0599334073251942,0.0604212860310421,-2.74409013758541,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,901
"name","c_o2",0,1,29,467,0,0,0,0,0,0,"a",0,0.25,-1.09861228866811,0.0620985010706638,0.063034188034188,-2.69896954846646,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,468
"night","c_o2",0,0,109,413,0,0,0,0,0,0,"a",,0.5,0,0.263922518159806,0.264492753623188,-1.0227465378934,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,413
"oil","c_o2",0,0,0,179,0,0,0,0,0,0,"s",,0.5,0,0,0.00277777777777778,-5.88332238848828,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,179
"rice_power","c_o2",0,0,28,672,0,0,0,0,0,0,"a",,0.5,0,0.0416666666666667,0.0423476968796434,-3.11857073510464,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,672
"right","c_o2",0,0,1,135,0,0,0,0,0,0,"a",,0.5,0,0.00740740740740741,0.0110294117647059,-4.49609909093373,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,135
"salt","c_o2",0,0,0,92,0,0,0,0,0,0,"s",,0.5,0,0,0.00537634408602151,-5.22035582507832,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,92
"seaw_juice","c_o2",0,0,2,80,0,0,0,0,0,0,"s",,0.5,0,0.025,0.0308641975308642,-3.44680789291421,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,80
"seed","c_o2",0,0,7,124,0,0,0,0,0,0,"s",,0.5,0,0.0564516129032258,0.06,-2.75153531304195,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,124
"ship","c_o2",0,1,111,208,0,0,0,0,0,0,"c",0,0.25,-1.09861228866811,0.533653846153846,0.533492822966507,0.134172212896372,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,209
"silver","c_o2",0,1,0,38,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0,0.0128205128205128,-4.34380542185368,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,39
"sin","c_o2",0,4,201,314,0,0,0,0,0,0,"a",0,0.1,-2.19722457733622,0.640127388535032,0.63968253968254,0.57398654446528,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,318
"son","c_o2",0,0,50,385,0,0,0,0,0,0,"c",,0.5,0,0.12987012987013,0.130829015544041,-1.89364862013042,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,385
"soul","c_o2",3,3,117,383,0,0,0,0,0,0,"a",1,0.875,1.94591014905531,0.305483028720627,0.305989583333333,-0.818935910021686,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,386
"stench","c_o2",0,1,0,0,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,,0.5,0,TRUE,FALSE,FALSE,FALSE,0,1
"stone","c_o2",0,3,56,145,0,0,0,0,0,0,"c",0,0.125,-1.94591014905531,0.386206896551724,0.386986301369863,-0.459997987128414,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,148
"þearf_need","c_o2",0,0,50,244,0,0,0,0,0,0,"a",,0.5,0,0.204918032786885,0.206122448979592,-1.34845882677719,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,244
"tree","c_o2",0,1,63,118,0,0,0,0,0,0,"c",0,0.25,-1.09861228866811,0.533898305084746,0.533613445378151,0.134656885146257,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,119
"water","c_o2",0,1,29,522,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0.0555555555555556,0.0564053537284895,-2.81713259552776,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,523
"wer_man","c_o2",0,0,154,1056,0,0,0,0,0,0,"c",,0.5,0,0.145833333333333,0.146168401135289,-1.76497459386924,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1056
"wet","c_o2",0,2,26,109,0,0,0,0,0,0,"s",0,0.166666666666667,-1.6094379124341,0.238532110091743,0.240909090909091,-1.14770189886463,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,111
"wife","c_o2",1,1,116,421,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.275534441805226,0.2760663507109,-0.964058505605895,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,422
"wisdom","c_o2",0,0,3,225,0,0,0,0,0,0,"a",,0.5,0,0.0133333333333333,0.0154867256637168,-4.15216413311093,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,225
"wood","c_o2",0,1,11,89,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0.123595505617978,0.127777777777778,-1.92075158941916,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,90
"work","c_o2",4,11,258,455,0,0,0,0,0,0,"a",0.363636363636364,0.375,-0.510825623765991,0.567032967032967,0.566885964912281,0.269157109607307,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,466
"wyrd_fate","c_o2",0,0,6,87,0,0,0,0,0,0,"a",,0.5,0,0.0689655172413793,0.0738636363636364,-2.52880084334523,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,87
"wyrt_plant","c_o2",0,0,177,272,0,0,0,0,0,0,"c",,0.5,0,0.650735294117647,0.65018315018315,0.619844361428786,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,272
"year","c_o2",39,39,284,662,0,0,0,0,0,0,"a",1,0.9875,4.36944785246703,0.429003021148036,0.429110105580694,-0.285482819311118,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,701
"ale","d_o3",0,0,0,7,0,0,0,0,0,0,"s",,0.5,0,0,0.0625,-2.70805020110221,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,7
"attor_poison","d_o3",0,0,0,26,0,0,0,0,0,0,"s",,0.5,0,0,0.0185185185185185,-3.97029191355212,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,26
"bearn_child","d_o3",0,0,318,482,0,0,0,0,0,0,"c",,0.5,0,0.659751037344398,0.659420289855073,0.660711904806792,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,482
"bigleofa_food","d_o3",0,0,8,97,0,0,0,0,0,0,"s",,0.5,0,0.0824742268041237,0.086734693877551,-2.35417246178454,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,97
"bishop","d_o3",2,2,94,743,0,0,0,0,0,0,"c",1,0.833333333333333,1.6094379124341,0.126514131897712,0.127016129032258,-1.92760300161096,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,745
"bliss","d_o3",0,20,2,174,0,0,0,0,0,0,"a",0,0.0238095238095238,-3.71357206670431,0.0114942528735632,0.0142857142857143,-4.23410650459726,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,194
"blood","d_o3",0,0,3,197,0,0,0,0,0,0,"s",,0.5,0,0.0152284263959391,0.0176767676767677,-4.01766919456313,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,197
"book","d_o3",1,1,134,212,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.632075471698113,0.631455399061033,0.538465574253531,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,213
"brother","d_o3",0,0,40,466,0,0,0,0,0,0,"c",,0.5,0,0.0858369098712446,0.0867237687366167,-2.35431039281924,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,466
"butter","d_o3",0,0,0,4,0,0,0,0,0,0,"s",,0.5,0,0,0.1,-2.19722457733622,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,4
"cloth","d_o3",0,0,8,25,0,0,0,0,0,0,"s",,0.5,0,0.32,0.326923076923077,-0.722134717433198,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,25
"craft","d_o3",0,1,17,104,0,0,0,0,0,0,"a",0,0.25,-1.09861228866811,0.163461538461538,0.166666666666667,-1.6094379124341,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,105
"daughter","d_o3",0,0,59,273,0,0,0,0,0,0,"c",,0.5,0,0.216117216117216,0.217153284671533,-1.28233342581649,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,273
"day","d_o3",6,15,580,1810,0,0,0,0,0,0,"a",0.4,0.40625,-0.379489621704904,0.320441988950276,0.320541137493098,-0.751286068693164,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1825
"death","d_o3",0,0,3,704,0,0,0,0,0,0,"a",,0.5,0,0.00426136363636364,0.0049645390070922,-5.30045793104715,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,704
"devil","d_o3",0,3,205,977,0,0,0,0,0,0,"c",0,0.125,-1.94591014905531,0.209825997952917,0.210122699386503,-1.32418597483561,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,980
"doom","d_o3",0,26,38,274,0,0,0,0,0,0,"a",0,0.0185185185185185,-3.97029191355212,0.138686131386861,0.14,-1.81528996663825,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,300
"dust","d_o3",0,0,0,55,0,0,0,0,0,0,"s",,0.5,0,0,0.00892857142857143,-4.70953020131233,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,55
"earth","d_o3",0,1,1,614,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0.00162866449511401,0.0024390243902439,-6.0137151560428,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,615
"eced_acid","d_o3",0,0,0,9,0,0,0,0,0,0,"s",,0.5,0,0,0.05,-2.94443897916644,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,9
"evil","d_o3",2,11,23,279,0,0,0,0,0,0,"a",0.181818181818182,0.208333333333333,-1.33500106673234,0.0824372759856631,0.0839285714285714,-2.39012824346071,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,290
"eye","d_o3",0,8,172,376,0,0,0,0,0,0,"c",0,0.0555555555555556,-2.83321334405622,0.457446808510638,0.457559681697613,-0.170170739011442,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,384
"fæt_cup","d_o3",0,0,123,158,0,0,0,0,0,0,"c",,0.5,0,0.778481012658228,0.776729559748428,1.24670845958666,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,158
"father","d_o3",1,1,99,1417,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.0698659139026112,0.0701692524682652,-2.58409236162879,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1418
"feoh_cattle","d_o3",0,0,0,158,0,0,0,0,0,0,"s",,0.5,0,0,0.00314465408805031,-5.75890177387728,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,158
"fish","d_o3",0,0,69,106,0,0,0,0,0,0,"c",,0.5,0,0.650943396226415,0.649532710280374,0.616985819594381,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,106
"flesh","d_o3",0,0,0,170,0,0,0,0,0,0,"s",,0.5,0,0,0.00292397660818713,-5.83188247728352,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,170
"folk","d_o3",1,9,21,1419,0,0,0,0,0,0,"c",0.111111111111111,0.15,-1.73460105538811,0.0147991543340381,0.0151408450704225,-4.1751025775084,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1428
"gebroþor_brethren","d_o3",0,0,374,374,0,0,0,0,0,0,"c",,0.5,0,1,0.998666666666667,6.61873898351725,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,374
"geleafa_belief","d_o3",0,0,0,810,0,0,0,0,0,0,"a",,0.5,0,0,0.00061652281134402,-7.39079852173568,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,810
"gold","d_o3",0,1,1,161,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0.0062111801242236,0.00925925925925926,-4.67282883446191,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,162
"hand","d_o3",0,0,274,587,0,0,0,0,0,0,"c",,0.5,0,0.466780238500852,0.466836734693878,-0.13284809912339,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,587
"heart","d_o3",0,0,80,401,0,0,0,0,0,0,"c",,0.5,0,0.199501246882793,0.200248756218905,-1.38474035925316,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,401
"heaven","d_o3",0,0,545,854,0,0,0,0,0,0,"a",,0.5,0,0.638173302107728,0.638011695906433,0.566744713148474,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,854
"honey","d_o3",0,0,0,24,0,0,0,0,0,0,"s",,0.5,0,0,0.02,-3.89182029811063,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,24
"horse","d_o3",0,0,31,58,0,0,0,0,0,0,"c",,0.5,0,0.53448275862069,0.533898305084746,0.135801541159062,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,58
"hound","d_o3",0,1,36,51,0,0,0,0,0,0,"c",0,0.25,-1.09861228866811,0.705882352941177,0.701923076923077,0.856472236663245,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,52
"house","d_o3",1,2,57,453,0,0,0,0,0,0,"c",0.5,0.5,0,0.125827814569536,0.126651982378855,-1.9308910932716,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,455
"king","d_o3",3,3,124,1922,0,0,0,0,0,0,"c",1,0.875,1.94591014905531,0.0645161290322581,0.0647425897035881,-2.67040254723092,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1925
"land","d_o3",2,2,62,1160,0,0,0,0,0,0,"a",1,0.833333333333333,1.6094379124341,0.053448275862069,0.053832902670112,-2.86653433508231,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1162
"lift_air","d_o3",0,0,0,52,0,0,0,0,0,0,"s",,0.5,0,0,0.00943396226415094,-4.65396035015752,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,52
"loaf","d_o3",0,0,91,268,0,0,0,0,0,0,"s",,0.5,0,0.33955223880597,0.340148698884758,-0.662631636633995,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,268
"lore","d_o3",0,2,31,508,0,0,0,0,0,0,"a",0,0.166666666666667,-1.6094379124341,0.0610236220472441,0.0618860510805501,-2.7185766140892,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,510
"love","d_o3",0,11,0,397,0,0,0,0,0,0,"a",0,0.0416666666666667,-3.13549421592915,0,0.00125628140703518,-6.67834211465433,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,408
"man","d_o3",54,54,2455,4725,0,0,0,0,0,0,"c",1,0.990909090909091,4.69134788222915,0.51957671957672,0.519572577232332,0.0783303349412934,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,4779
"meat","d_o3",0,0,33,193,0,0,0,0,0,0,"s",,0.5,0,0.170984455958549,0.172680412371134,-1.56674850373905,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,193
"middaneard_world","d_o3",0,0,0,482,0,0,0,0,0,0,"a",,0.5,0,0,0.0010351966873706,-6.87212810133899,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,482
"might","d_o3",0,5,11,361,0,0,0,0,0,0,"a",0,0.0833333333333333,-2.39789527279837,0.0304709141274238,0.031767955801105,-3.41701367110544,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,366
"milk","d_o3",0,0,0,18,0,0,0,0,0,0,"s",,0.5,0,0,0.0263157894736842,-3.61091791264422,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,18
"mood","d_o3",0,2,12,487,0,0,0,0,0,0,"a",0,0.166666666666667,-1.6094379124341,0.0246406570841889,0.0256147540983607,-3.63863823767719,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,489
"name","d_o3",2,2,54,655,0,0,0,0,0,0,"a",1,0.833333333333333,1.6094379124341,0.0824427480916031,0.0830792682926829,-2.40122583374553,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,657
"night","d_o3",2,2,72,426,0,0,0,0,0,0,"a",1,0.833333333333333,1.6094379124341,0.169014084507042,0.169789227166276,-1.58712178411155,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,428
"oil","d_o3",0,0,1,92,0,0,0,0,0,0,"s",,0.5,0,0.0108695652173913,0.0161290322580645,-4.11087386417331,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,92
"rice_power","d_o3",0,0,9,776,0,0,0,0,0,0,"a",,0.5,0,0.0115979381443299,0.0122265122265122,-4.39184668085486,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,776
"right","d_o3",0,0,1,200,0,0,0,0,0,0,"a",,0.5,0,0.005,0.00746268656716418,-4.89034912822175,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,200
"salt","d_o3",0,0,0,18,0,0,0,0,0,0,"s",,0.5,0,0,0.0263157894736842,-3.61091791264422,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,18
"seed","d_o3",0,1,3,77,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0.038961038961039,0.0448717948717949,-3.05803615689015,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,78
"ship","d_o3",0,1,128,253,0,0,0,0,0,0,"c",0,0.25,-1.09861228866811,0.505928853754941,0.505905511811024,0.0236231457634359,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,254
"silver","d_o3",0,0,0,72,0,0,0,0,0,0,"s",,0.5,0,0,0.00684931506849315,-4.97673374242057,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,72
"sin","d_o3",1,4,478,594,0,0,0,0,0,0,"a",0.25,0.3,-0.847297860387204,0.804713804713805,0.804201680672269,1.41276493788725,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,598
"son","d_o3",0,0,212,1239,0,0,0,0,0,0,"c",,0.5,0,0.171105730427764,0.171370967741935,-1.57594195800592,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1239
"soul","d_o3",0,0,138,615,0,0,0,0,0,0,"a",,0.5,0,0.224390243902439,0.224837662337662,-1.23769383429339,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,615
"stone","d_o3",0,0,106,258,0,0,0,0,0,0,"c",,0.5,0,0.410852713178295,0.411196911196911,-0.359019610897987,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,258
"þearf_need","d_o3",0,0,118,366,0,0,0,0,0,0,"a",,0.5,0,0.322404371584699,0.322888283378747,-0.740529884961498,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,366
"tree","d_o3",0,2,32,142,0,0,0,0,0,0,"c",0,0.166666666666667,-1.6094379124341,0.225352112676056,0.227272727272727,-1.22377543162212,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,144
"water","d_o3",0,1,39,331,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0.117824773413897,0.118975903614458,-2.00216399476483,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,332
